"","Phi","p","f","model","npar","AICc","DeltaAICc","weight","Deviance"
"561","~rain_sum_lag2 + season2","~time + sex","~oni_avg2","Phi(~rain_sum_lag2 + season2)p(~time + sex)f(~oni_avg2)",28,18196.0645990353,666.97292673594,0,1365.4095
"192","~oni_avg2 + season2","~time","~oni_avg2","Phi(~oni_avg2 + season2)p(~time)f(~oni_avg2)",27,18198.5236962025,669.432023903195,0,1369.9031
"273","~oni_avg2 * season2 + sex","~time + sex","~oni_avg2","Phi(~oni_avg2 * season2 + sex)p(~time + sex)f(~oni_avg2)",30,18198.5590859729,669.467413673516,0,1363.8328
"245","~oni_avg2 * season2","~time + sex","~oni_avg2","Phi(~oni_avg2 * season2)p(~time + sex)f(~oni_avg2)",29,18199.0087285887,669.917056289327,0,1366.3188
"644","~rain_sum_lag2 * season2 + sex","~time + sex","~rain_cv2","Phi(~rain_sum_lag2 * season2 + sex)p(~time + sex)f(~rain_cv2)",30,18200.2620859729,671.170413673517,0,1365.5362
"199","~oni_avg2 + season2","~time + sex","~oni_avg2","Phi(~oni_avg2 + season2)p(~time + sex)f(~oni_avg2)",28,18200.5495990353,671.45792673594,0,1369.8949
"234","~oni_avg2 * season2","~time","~oni_avg2","Phi(~oni_avg2 * season2)p(~time)f(~oni_avg2)",28,18205.7665990353,676.674926735937,0,1375.1118
"855","~temp_cv2","~time","~rain_cv2","Phi(~temp_cv2)p(~time)f(~rain_cv2)",26,18206.5800189816,677.488346682287,0,1379.9923
"871","~temp_cv2","~time + sex","~rain_cv2","Phi(~temp_cv2)p(~time + sex)f(~rain_cv2)",27,18208.2596962025,679.168023903196,0,1379.639
"686","~rain_sum2","~year2","~rain_sum_lag2 * season2","Phi(~rain_sum2)p(~year2)f(~rain_sum_lag2 * season2)",17,18211.9458942308,682.854221931433,0,1403.597
"425","~rain_cv2","~time","~oni_avg2","Phi(~rain_cv2)p(~time)f(~oni_avg2)",26,18216.4500189816,687.358346682286,0,1389.8622
"172","~oni_avg2","~time","~rain_cv2","Phi(~oni_avg2)p(~time)f(~rain_cv2)",26,18218.3630189816,689.271346682286,0,1391.7749
"437","~rain_cv2","~time + sex","~oni_avg2","Phi(~rain_cv2)p(~time + sex)f(~oni_avg2)",27,18218.4666962025,689.375023903194,0,1389.8459
"859","~temp_cv2","~time","~rain_sum_lag2","Phi(~temp_cv2)p(~time)f(~rain_sum_lag2)",26,18223.6050189816,694.513346682288,0,1397.0172
"603","~rain_sum_lag2 * season2","~time","~rain_sum_lag2","Phi(~rain_sum_lag2 * season2)p(~time)f(~rain_sum_lag2)",28,18224.2055990353,695.113926735939,0,1393.5505
"537","~rain_sum_lag2","~time","~temp_cv2","Phi(~rain_sum_lag2)p(~time)f(~temp_cv2)",26,18225.8400189816,696.748346682289,0,1399.2518
"864","~temp_cv2","~time","~temp_cv2","Phi(~temp_cv2)p(~time)f(~temp_cv2)",26,18227.5510189816,698.459346682288,0,1400.9632
"530","~rain_sum_lag2","~time","~rain_cv2","Phi(~rain_sum_lag2)p(~time)f(~rain_cv2)",26,18233.1930189816,704.101346682288,0,1406.6047
"541","~rain_sum_lag2","~time + sex","~rain_cv2","Phi(~rain_sum_lag2)p(~time + sex)f(~rain_cv2)",27,18235.2116962025,706.120023903197,0,1406.5913
"186","~oni_avg2","~time + sex","~rain_sum_lag2","Phi(~oni_avg2)p(~time + sex)f(~rain_sum_lag2)",27,18236.4186962025,707.327023903195,0,1407.7981
"875","~temp_cv2","~time + sex","~rain_sum_lag2","Phi(~temp_cv2)p(~time + sex)f(~rain_sum_lag2)",27,18237.9346962025,708.843023903195,0,1409.3136
"533","~rain_sum_lag2","~time","~rain_sum_lag2","Phi(~rain_sum_lag2)p(~time)f(~rain_sum_lag2)",26,18238.2550189816,709.163346682286,0,1411.6668
"544","~rain_sum_lag2","~time + sex","~rain_sum_lag2","Phi(~rain_sum_lag2)p(~time + sex)f(~rain_sum_lag2)",27,18240.2866962025,711.195023903194,0,1411.6663
"373","~rain_cv_lag2 * season2","~time","~oni_avg2","Phi(~rain_cv_lag2 * season2)p(~time)f(~oni_avg2)",28,18243.1675990353,714.075926735939,0,1412.5128
"851","~temp_cv2","~time","~oni_avg2","Phi(~temp_cv2)p(~time)f(~oni_avg2)",26,18247.0590189816,717.967346682286,0,1420.4712
"178","~oni_avg2","~time","~temp_cv2","Phi(~oni_avg2)p(~time)f(~temp_cv2)",26,18247.8890189816,718.797346682288,0,1421.3009
"188","~oni_avg2","~time + sex","~temp_cv2","Phi(~oni_avg2)p(~time + sex)f(~temp_cv2)",27,18249.8076962025,720.716023903195,0,1421.1867
"868","~temp_cv2","~time + sex","~oni_avg2","Phi(~temp_cv2)p(~time + sex)f(~oni_avg2)",27,18250.7626962025,721.671023903196,0,1422.1424
"175","~oni_avg2","~time","~rain_sum_lag2","Phi(~oni_avg2)p(~time)f(~rain_sum_lag2)",26,18257.5840189816,728.492346682287,0,1430.9958
"182","~oni_avg2","~time + sex","~oni_avg2","Phi(~oni_avg2)p(~time + sex)f(~oni_avg2)",27,18273.2766962025,744.185023903196,0,1444.6562
"863","~temp_cv2","~time","~rain_sum2","Phi(~temp_cv2)p(~time)f(~rain_sum2)",26,18284.6950189816,755.603346682288,0,1458.1067
"878","~temp_cv2","~time + sex","~rain_sum2 + season2","Phi(~temp_cv2)p(~time + sex)f(~rain_sum2 + season2)",28,18302.0995990353,773.00792673594,0,1471.4448
"170","~oni_avg2","~time","~oni_avg2","Phi(~oni_avg2)p(~time)f(~oni_avg2)",26,18356.3820189816,827.290346682286,0,1529.7937
"535","~rain_sum_lag2","~time","~rain_sum2","Phi(~rain_sum_lag2)p(~time)f(~rain_sum2)",26,18378.5050189816,849.413346682286,0,1551.9166
"705","~rain_sum2 + season2","~time + sex","~rain_sum_lag2","Phi(~rain_sum2 + season2)p(~time + sex)f(~rain_sum_lag2)",28,18381.4165990353,852.324926735939,0,1550.7616
"698","~rain_sum2 + season2","~time + sex","~oni_avg2","Phi(~rain_sum2 + season2)p(~time + sex)f(~oni_avg2)",28,18388.8825990353,859.790926735939,0,1558.2284
"507","~rain_cv2 * season2","~year2","~rain_cv2","Phi(~rain_cv2 * season2)p(~year2)f(~rain_cv2)",17,18411.2488942308,882.157221931433,0,1602.9
"166","~gpp_avg2 * season2 + sex","~year2","~rain_cv2","Phi(~gpp_avg2 * season2 + sex)p(~year2)f(~rain_cv2)",18,18434.7065906222,905.614918322848,0,1624.3361
"925","~temp_cv2 + season2 + sex","~year2","~rain_sum2","Phi(~temp_cv2 + season2 + sex)p(~year2)f(~rain_sum2)",17,18436.0788942308,906.987221931435,0,1627.7303
"120","~gpp_avg2 * season2","~year2","~rain_cv2","Phi(~gpp_avg2 * season2)p(~year2)f(~rain_cv2)",17,18444.2918942308,915.200221931434,0,1635.9434
"260","~oni_avg2 * season2","~year2","~rain_sum2","Phi(~oni_avg2 * season2)p(~year2)f(~rain_sum2)",17,18446.7478942308,917.656221931433,0,1638.3991
"469","~rain_cv2 + season2","~year2","~rain_cv2","Phi(~rain_cv2 + season2)p(~year2)f(~rain_cv2)",16,18465.3324124362,936.240740136833,0,1659.0042
"80","~gpp_avg2 + season2 + sex","~year2","~rain_cv2","Phi(~gpp_avg2 + season2 + sex)p(~year2)f(~rain_cv2)",17,18467.6028942308,938.511221931436,0,1659.2541
"396","~rain_cv_lag2 * season2","~year2","~gpp_avg2","Phi(~rain_cv_lag2 * season2)p(~year2)f(~gpp_avg2)",17,18475.7308942308,946.639221931433,0,1667.3821
"60","~gpp_avg2 + season2","~year2","~rain_cv2","Phi(~gpp_avg2 + season2)p(~year2)f(~rain_cv2)",16,18476.9984124362,947.90674013683,0,1670.6698
"907","~temp_cv2 + season2","~year2","~rain_cv2","Phi(~temp_cv2 + season2)p(~year2)f(~rain_cv2)",16,18479.9734124362,950.881740136832,0,1673.6445
"231","~oni_avg2 + season2 + sex","~year2","~rain_cv_lag2","Phi(~oni_avg2 + season2 + sex)p(~year2)f(~rain_cv_lag2)",17,18486.6418942308,957.550221931433,0,1678.2932
"284","~oni_avg2 * season2 + sex","~year2","~rain_cv_lag2","Phi(~oni_avg2 * season2 + sex)p(~year2)f(~rain_cv_lag2)",18,18488.6635906222,959.571918322847,0,1678.2932
"112","~gpp_avg2 * season2","~year2","~gpp_avg2","Phi(~gpp_avg2 * season2)p(~year2)f(~gpp_avg2)",17,18489.1168942308,960.025221931435,0,1680.768
"760","~rain_sum2 + season2 + sex","~year2","~rain_cv2","Phi(~rain_sum2 + season2 + sex)p(~year2)f(~rain_cv2)",17,18491.7578942308,962.666221931435,0,1683.4086
"211","~oni_avg2 + season2","~year2","~rain_cv_lag2","Phi(~oni_avg2 + season2)p(~year2)f(~rain_cv_lag2)",16,18497.8544124362,968.76274013683,0,1691.5258
"720","~rain_sum2 + season2","~year2","~rain_cv2","Phi(~rain_sum2 + season2)p(~year2)f(~rain_cv2)",16,18501.1894124362,972.097740136833,0,1694.8607
"802","~rain_sum2 * season2","~year2","~rain_cv2","Phi(~rain_sum2 * season2)p(~year2)f(~rain_cv2)",17,18503.2098942308,974.118221931436,0,1694.8608
"58","~gpp_avg2 + season2","~year2","~rain_cv_lag2","Phi(~gpp_avg2 + season2)p(~year2)f(~rain_cv_lag2)",16,18506.9964124362,977.90474013683,0,1700.6681
"982","~temp_cv2 * season2 + sex","~year2","~gpp_avg2","Phi(~temp_cv2 * season2 + sex)p(~year2)f(~gpp_avg2)",18,18519.5825906222,990.490918322848,0,1709.2116
"591","~rain_sum_lag2 + season2 + sex","~time + sex","~rain_sum_lag2","Phi(~rain_sum_lag2 + season2 + sex)p(~time + sex)f(~rain_sum_lag2)",29,18521.6397285887,992.548056289328,0,1688.9502
"525","~rain_cv2 * season2 + sex","~year2","~rain_cv_lag2","Phi(~rain_cv2 * season2 + sex)p(~year2)f(~rain_cv_lag2)",18,18525.1045906222,996.012918322849,0,1714.7335
"758","~rain_sum2 + season2 + sex","~year2","~rain_cv_lag2","Phi(~rain_sum2 + season2 + sex)p(~year2)f(~rain_cv_lag2)",17,18534.6888942308,1005.59722193144,0,1726.34
"719","~rain_sum2 + season2","~year2","~rain_cv_lag2","Phi(~rain_sum2 + season2)p(~year2)f(~rain_cv_lag2)",16,18545.8624124362,1016.77074013683,0,1739.5342
"958","~temp_cv2 * season2","~year2","~rain_cv_lag2","Phi(~temp_cv2 * season2)p(~year2)f(~rain_cv_lag2)",17,18546.2298942308,1017.13822193143,0,1737.8806
"801","~rain_sum2 * season2","~year2","~rain_cv_lag2","Phi(~rain_sum2 * season2)p(~year2)f(~rain_cv_lag2)",17,18547.8838942308,1018.79222193144,0,1739.5347
"522","~rain_cv2 * season2 + sex","~year2","~gpp_avg2","Phi(~rain_cv2 * season2 + sex)p(~year2)f(~gpp_avg2)",18,18554.7135906222,1025.62191832285,0,1744.3433
"369","~rain_cv_lag2 + season2 + sex","~year2","~rain_cv_lag2","Phi(~rain_cv_lag2 + season2 + sex)p(~year2)f(~rain_cv_lag2)",17,18564.3808942308,1035.28922193143,0,1756.0323
"504","~rain_cv2 * season2","~year2","~gpp_avg2","Phi(~rain_cv2 * season2)p(~year2)f(~gpp_avg2)",17,18564.8008942308,1035.70922193143,0,1756.4521
"167","~gpp_avg2 * season2 + sex","~year2","~rain_sum_lag2","Phi(~gpp_avg2 * season2 + sex)p(~year2)f(~rain_sum_lag2)",18,18567.2615906222,1038.16991832285,0,1756.8905
"752","~rain_sum2 + season2 + sex","~year2","~gpp_avg2","Phi(~rain_sum2 + season2 + sex)p(~year2)f(~gpp_avg2)",17,18568.6658942308,1039.57422193143,0,1760.3168
"346","~rain_cv_lag2 + season2","~year2","~rain_cv_lag2","Phi(~rain_cv_lag2 + season2)p(~year2)f(~rain_cv_lag2)",16,18575.8354124362,1046.74374013683,0,1769.5073
"713","~rain_sum2 + season2","~year2","~gpp_avg2","Phi(~rain_sum2 + season2)p(~year2)f(~gpp_avg2)",16,18578.6334124362,1049.54174013683,0,1772.3047
"122","~gpp_avg2 * season2","~year2","~rain_sum_lag2","Phi(~gpp_avg2 * season2)p(~year2)f(~rain_sum_lag2)",17,18579.5318942308,1050.44022193144,0,1771.183
"793","~rain_sum2 * season2","~year2","~gpp_avg2","Phi(~rain_sum2 * season2)p(~year2)f(~gpp_avg2)",17,18580.6538942308,1051.56222193144,0,1772.3046
"213","~oni_avg2 + season2","~year2","~rain_sum_lag2","Phi(~oni_avg2 + season2)p(~year2)f(~rain_sum_lag2)",16,18609.2764124362,1080.18474013683,0,1802.9483
"349","~rain_cv_lag2 + season2","~year2","~rain_sum_lag2","Phi(~rain_cv_lag2 + season2)p(~year2)f(~rain_sum_lag2)",16,18636.3894124362,1107.29774013683,0,1830.0614
"762","~rain_sum2 + season2 + sex","~year2","~rain_sum_lag2","Phi(~rain_sum2 + season2 + sex)p(~year2)f(~rain_sum_lag2)",17,18642.6588942308,1113.56722193143,0,1834.3096
"910","~temp_cv2 + season2","~year2","~temp_cv2","Phi(~temp_cv2 + season2)p(~year2)f(~temp_cv2)",16,18644.7704124362,1115.67874013683,0,1838.4421
"962","~temp_cv2 * season2","~year2","~temp_cv2","Phi(~temp_cv2 * season2)p(~year2)f(~temp_cv2)",17,18646.7908942308,1117.69922193143,0,1838.4423
"723","~rain_sum2 + season2","~year2","~rain_sum_lag2","Phi(~rain_sum2 + season2)p(~year2)f(~rain_sum_lag2)",16,18652.9694124362,1123.87774013683,0,1846.6411
"805","~rain_sum2 * season2","~year2","~rain_sum_lag2","Phi(~rain_sum2 * season2)p(~year2)f(~rain_sum_lag2)",17,18654.9898942308,1125.89822193143,0,1846.6411
"764","~rain_sum2 + season2 + sex","~year2","~temp_cv2","Phi(~rain_sum2 + season2 + sex)p(~year2)f(~temp_cv2)",17,18660.2008942308,1131.10922193143,0,1851.8518
"848","~rain_sum2 * season2 + sex","~year2","~temp_cv2","Phi(~rain_sum2 * season2 + sex)p(~year2)f(~temp_cv2)",18,18662.2225906222,1133.13091832285,0,1851.8521
"840","~rain_sum2 * season2 + sex","~year2","~oni_avg2","Phi(~rain_sum2 * season2 + sex)p(~year2)f(~oni_avg2)",18,18665.3285906222,1136.23691832285,0,1854.9577
"626","~rain_sum_lag2 * season2","~year2","~oni_avg2","Phi(~rain_sum_lag2 * season2)p(~year2)f(~oni_avg2)",17,18669.3218942308,1140.23022193143,0,1860.9734
"728","~rain_sum2 + season2","~year2","~temp_cv2","Phi(~rain_sum2 + season2)p(~year2)f(~temp_cv2)",16,18670.3544124362,1141.26274013683,0,1864.0264
"954","~temp_cv2 * season2","~year2","~gpp_avg2","Phi(~temp_cv2 * season2)p(~year2)f(~gpp_avg2)",17,18672.1848942308,1143.09322193143,0,1863.8355
"811","~rain_sum2 * season2","~year2","~temp_cv2","Phi(~rain_sum2 * season2)p(~year2)f(~temp_cv2)",17,18672.3748942308,1143.28322193143,0,1864.0264
"715","~rain_sum2 + season2","~year2","~oni_avg2","Phi(~rain_sum2 + season2)p(~year2)f(~oni_avg2)",16,18673.4954124362,1144.40374013683,0,1867.1667
"796","~rain_sum2 * season2","~year2","~oni_avg2","Phi(~rain_sum2 * season2)p(~year2)f(~oni_avg2)",17,18675.5208942308,1146.42922193143,0,1867.172
"118","~gpp_avg2 * season2","~year2","~rain_cv_lag2","Phi(~gpp_avg2 * season2)p(~year2)f(~rain_cv_lag2)",17,18719.3938942308,1190.30222193143,0,1911.0454
"842","~rain_sum2 * season2 + sex","~year2","~rain_cv_lag2","Phi(~rain_sum2 * season2 + sex)p(~year2)f(~rain_cv_lag2)",18,18763.1745906222,1234.08291832285,0,1952.8039
"257","~oni_avg2 * season2","~year2","~rain_cv_lag2","Phi(~oni_avg2 * season2)p(~year2)f(~rain_cv_lag2)",17,18795.8888942308,1266.79722193144,0,1987.5402
"650","~rain_sum_lag2 * season2 + sex","~year2","~rain_cv_lag2","Phi(~rain_sum_lag2 * season2 + sex)p(~year2)f(~rain_cv_lag2)",18,18798.6135906222,1269.52191832285,0,1988.2433
"400","~rain_cv_lag2 * season2","~year2","~rain_cv_lag2","Phi(~rain_cv_lag2 * season2)p(~year2)f(~rain_cv_lag2)",17,18807.7648942308,1278.67322193143,0,1999.4159
"596","~rain_sum_lag2 + season2 + sex","~year2","~rain_cv_lag2","Phi(~rain_sum_lag2 + season2 + sex)p(~year2)f(~rain_cv_lag2)",17,18815.9478942308,1286.85622193143,0,2007.5987
"959","~temp_cv2 * season2","~year2","~rain_cv2","Phi(~temp_cv2 * season2)p(~year2)f(~rain_cv2)",17,18841.5058942308,1312.41422193143,0,2033.1567
"628","~rain_sum_lag2 * season2","~year2","~rain_cv_lag2","Phi(~rain_sum_lag2 * season2)p(~year2)f(~rain_cv_lag2)",17,18841.6498942308,1312.55822193143,0,2033.3013
"572","~rain_sum_lag2 + season2","~year2","~rain_cv_lag2","Phi(~rain_sum_lag2 + season2)p(~year2)f(~rain_cv_lag2)",16,18866.0364124362,1336.94474013683,0,2059.7079
"924","~temp_cv2 + season2 + sex","~year2","~rain_cv2","Phi(~temp_cv2 + season2 + sex)p(~year2)f(~rain_cv2)",17,18908.6338942308,1379.54222193144,0,2100.2853
"483","~rain_cv2 + season2 + sex","~year2","~gpp_avg2","Phi(~rain_cv2 + season2 + sex)p(~year2)f(~gpp_avg2)",17,18950.5548942308,1421.46322193143,0,2142.2056
"371","~rain_cv_lag2 + season2 + sex","~year2","~temp_cv2","Phi(~rain_cv_lag2 + season2 + sex)p(~year2)f(~temp_cv2)",17,18966.1678942308,1437.07622193143,0,2157.8191
"344","~rain_cv_lag2 + season2","~year2","~oni_avg2","Phi(~rain_cv_lag2 + season2)p(~year2)f(~oni_avg2)",16,18969.3434124362,1440.25174013683,0,2163.0153
"987","~temp_cv2 * season2 + sex","~year2","~temp_cv2","Phi(~temp_cv2 * season2 + sex)p(~year2)f(~temp_cv2)",18,19025.0155906222,1495.92391832285,0,2214.6447
"487","~rain_cv2 + season2 + sex","~year2","~rain_sum_lag2","Phi(~rain_cv2 + season2 + sex)p(~year2)f(~rain_sum_lag2)",17,19083.2468942308,1554.15522193143,0,2274.8978
"485","~rain_cv2 + season2 + sex","~year2","~oni_avg2","Phi(~rain_cv2 + season2 + sex)p(~year2)f(~oni_avg2)",17,19090.3288942308,1561.23722193143,0,2281.9799
"573","~rain_sum_lag2 + season2","~year2","~rain_sum_lag2","Phi(~rain_sum_lag2 + season2)p(~year2)f(~rain_sum_lag2)",16,19125.3624124362,1596.27074013683,0,2319.0336
"984","~temp_cv2 * season2 + sex","~year2","~oni_avg2","Phi(~temp_cv2 * season2 + sex)p(~year2)f(~oni_avg2)",18,19126.3205906222,1597.22891832285,0,2315.9499
"263","~oni_avg2 * season2","~year2","~temp_cv2","Phi(~oni_avg2 * season2)p(~year2)f(~temp_cv2)",17,19127.9048942308,1598.81322193144,0,2319.5559
"285","~oni_avg2 * season2 + sex","~year2","~rain_sum_lag2","Phi(~oni_avg2 * season2 + sex)p(~year2)f(~rain_sum_lag2)",18,19147.6145906222,1618.52291832285,0,2337.244
"571","~rain_sum_lag2 + season2","~year2","~oni_avg2","Phi(~rain_sum_lag2 + season2)p(~year2)f(~oni_avg2)",16,19164.1344124362,1635.04274013683,0,2357.8059
"685","~rain_sum2","~year2","~rain_sum_lag2","Phi(~rain_sum2)p(~year2)f(~rain_sum_lag2)",15,19616.5261441441,2087.43447184481,0,2812.2169
"313","~rain_cv_lag2","~year2","~temp_cv2","Phi(~rain_cv_lag2)p(~year2)f(~temp_cv2)",15,19765.1601441441,2236.06847184481,0,2960.8513
