"","Phi","p","f","model","npar","AICc","DeltaAICc","weight","Deviance"
"674","~gpp_avg2 + season2 + year2","~year2","~temp_cv2 * season2 + sex + year2","Phi(~gpp_avg2 + season2 + year2)p(~year2)f(~temp_cv2 * season2 + sex + year2)",39,17475.763738657,59.9430881715525,2.23473679143308e-14,622.65519
"2418","~oni_avg2 + season2 + year2","~year2 + sex","~rain_cv2 * season2 + year2","Phi(~oni_avg2 + season2 + year2)p(~year2 + sex)f(~rain_cv2 * season2 + year2)",39,17475.790738657,59.9700881715544,2.2047705718395e-14,622.68201
"10820","~temp_cv2 + season2 + year2","~year2 + sex","~rain_cv2 * season2 + year2","Phi(~temp_cv2 + season2 + year2)p(~year2 + sex)f(~rain_cv2 * season2 + year2)",39,17475.790738657,59.9700881715544,2.2047705718395e-14,622.68195
"8816","~rain_sum2 + season2 + sex + year2","~time + sex","~gpp_avg2 + season2 + year2","Phi(~rain_sum2 + season2 + sex + year2)p(~time + sex)f(~gpp_avg2 + season2 + year2)",50,17475.8237996965,60.0031492110757,2.16862415100074e-14,600.11121
"1581","~gpp_avg2 * season2 + year2","~year2","~rain_cv2 * season2 + year2","Phi(~gpp_avg2 * season2 + year2)p(~year2)f(~rain_cv2 * season2 + year2)",39,17475.836738657,60.0160881715528,2.15463956518776e-14,622.7277
"8185","~rain_sum_lag2 * season2 + sex + year2","~year2 * season2 + sex","~temp_cv2 + season2","Phi(~rain_sum_lag2 * season2 + sex + year2)p(~year2 * season2 + sex)f(~temp_cv2 + season2)",41,17475.8423728814,60.0217223959189,2.14857824553595e-14,618.63465
"9952","~rain_sum2 * season2 + year2","~time + sex","~oni_avg2 * season2 + sex + year2","Phi(~rain_sum2 * season2 + year2)p(~time + sex)f(~oni_avg2 * season2 + sex + year2)",52,17475.8438536289,60.0232031434716,2.14698808327637e-14,596.00451
"442","~gpp_avg2 + season2 + sex + year2","~year2","~rain_sum_lag2 + season2 + sex + year2","Phi(~gpp_avg2 + season2 + sex + year2)p(~year2)f(~rain_sum_lag2 + season2 + sex + year2)",39,17475.856738657,60.0360881715533,2.13320054330306e-14,622.74821
"8072","~rain_sum_lag2 * season2 + sex + year2","~year2","~rain_sum2 * season2 + sex + year2","Phi(~rain_sum_lag2 * season2 + sex + year2)p(~year2)f(~rain_sum2 * season2 + sex + year2)",41,17475.8823728814,60.0617223959198,2.10603354576917e-14,618.67473
"3952","~rain_cv_lag2 + season2 + sex + year2","~year2","~temp_cv2 + season2 + sex + year2","Phi(~rain_cv_lag2 + season2 + sex + year2)p(~year2)f(~temp_cv2 + season2 + sex + year2)",39,17475.912738657,60.0920881715538,2.07429939236148e-14,622.80393
"5728","~rain_cv2 + season2 + year2","~time + sex","~rain_cv2 * season2 + sex + year2","Phi(~rain_cv2 + season2 + year2)p(~time + sex)f(~rain_cv2 * season2 + sex + year2)",51,17475.9222003643,60.1015498788656,2.06450936135881e-14,598.1472
"5880","~rain_cv2 + season2 + year2","~year2 * season2 + sex","~rain_cv2 * season2 + sex + year2","Phi(~rain_cv2 + season2 + year2)p(~year2 * season2 + sex)f(~rain_cv2 * season2 + sex + year2)",51,17475.9232003643,60.1025498788622,2.06347736470234e-14,598.14754
"5109","~rain_cv_lag2 * season2 + year2","~year2 * season2 + sex","~gpp_avg2 + season2 + year2","Phi(~rain_cv_lag2 * season2 + year2)p(~year2 * season2 + sex)f(~gpp_avg2 + season2 + year2)",50,17475.9367996965,60.1161492110732,2.04949400258005e-14,600.2243
"12068","~year2 + season2 * sex","~year2 + sex","~rain_sum_lag2 + season2 + year2","Phi(~year2 + season2 * sex)p(~year2 + sex)f(~rain_sum_lag2 + season2 + year2)",39,17475.959738657,60.1390881715524,2.02612166213145e-14,622.85084
"11960","~year2 + season2 * sex","~time + sex","~gpp_avg2 + season2 + year2","Phi(~year2 + season2 * sex)p(~time + sex)f(~gpp_avg2 + season2 + year2)",50,17475.9657996965,60.1451492110755,2.01999075500492e-14,600.25321
"3941","~rain_cv_lag2 + season2 + sex + year2","~year2","~rain_sum_lag2 + season2 + sex + year2","Phi(~rain_cv_lag2 + season2 + sex + year2)p(~year2)f(~rain_sum_lag2 + season2 + sex + year2)",39,17475.999738657,60.1790881715533,1.98600176517845e-14,622.89083
"6479","~rain_cv2 * season2 + sex + year2","~year2","~rain_sum2 + season2 + year2","Phi(~rain_cv2 * season2 + sex + year2)p(~year2)f(~rain_sum2 + season2 + year2)",39,17476.006738657,60.1860881715511,1.9790629090841e-14,622.89815
"7199","~rain_sum_lag2 + season2 + sex + year2","~year2","~gpp_avg2 + season2 + sex + year2","Phi(~rain_sum_lag2 + season2 + sex + year2)p(~year2)f(~gpp_avg2 + season2 + sex + year2)",39,17476.021738657,60.2010881715541,1.96427545951495e-14,622.91327
"3151","~oni_avg2 * season2 + sex + year2","~year2 + sex","~gpp_avg2 * season2 + year2","Phi(~oni_avg2 * season2 + sex + year2)p(~year2 + sex)f(~gpp_avg2 * season2 + year2)",41,17476.0573728814,60.2367223959191,1.92958767896423e-14,618.85004
"9078","~rain_sum2 + season2 + year2","~year2","~rain_cv2 * season2 + year2","Phi(~rain_sum2 + season2 + year2)p(~year2)f(~rain_cv2 * season2 + year2)",38,17476.0962806169,60.2756301314403,1.89241250826629e-14,625.0348
"466","~gpp_avg2 + season2 + sex + year2","~year2 + sex","~gpp_avg2 + season2 + sex + year2","Phi(~gpp_avg2 + season2 + sex + year2)p(~year2 + sex)f(~gpp_avg2 + season2 + sex + year2)",40,17476.0994357035,60.2787852180445,1.88942949912072e-14,620.94244
"10799","~temp_cv2 + season2 + year2","~year2 + sex","~gpp_avg2 * season2 + year2","Phi(~temp_cv2 + season2 + year2)p(~year2 + sex)f(~gpp_avg2 * season2 + year2)",39,17476.116738657,60.2960881715517,1.87315365031317e-14,623.00814
"647","~gpp_avg2 + season2 + year2","~year2","~rain_cv2 + season2 + sex + year2","Phi(~gpp_avg2 + season2 + year2)p(~year2)f(~rain_cv2 + season2 + sex + year2)",38,17476.1382806169,60.3176301314379,1.853086216885e-14,625.07739
"7242","~rain_sum_lag2 + season2 + sex + year2","~year2","~temp_cv2 + season2 + sex + year2","Phi(~rain_sum_lag2 + season2 + sex + year2)p(~year2)f(~temp_cv2 + season2 + sex + year2)",39,17476.144738657,60.3240881715537,1.84711221459893e-14,623.03582
"388","~gpp_avg2 + season2 + sex + year2","~time + sex","~oni_avg2 * season2 + year2","Phi(~gpp_avg2 + season2 + sex + year2)p(~time + sex)f(~oni_avg2 * season2 + year2)",51,17476.1502003643,60.3295498788648,1.84207490266689e-14,598.37467
"10584","~temp_cv2 + season2 + sex + year2","~year2","~temp_cv2 + season2 + sex + year2","Phi(~temp_cv2 + season2 + sex + year2)p(~year2)f(~temp_cv2 + season2 + sex + year2)",39,17476.157738657,60.3370881715528,1.83514492104381e-14,623.0486
"4125","~rain_cv_lag2 + season2 + year2","~year2 + sex","~gpp_avg2 + season2 + year2","Phi(~rain_cv_lag2 + season2 + year2)p(~year2 + sex)f(~gpp_avg2 + season2 + year2)",38,17476.1782806169,60.3576301314388,1.81639265131291e-14,625.11724
"11755","~year2 + season2 + sex","~time + sex","~oni_avg2 * season2 + year2","Phi(~year2 + season2 + sex)p(~time + sex)f(~oni_avg2 * season2 + year2)",50,17476.2017996965,60.3811492110726,1.79515781029345e-14,600.48891
"10571","~temp_cv2 + season2 + sex + year2","~year2","~rain_sum_lag2 + season2 + sex + year2","Phi(~temp_cv2 + season2 + sex + year2)p(~year2)f(~rain_sum_lag2 + season2 + sex + year2)",39,17476.204738657,60.3840881715514,1.79252179862251e-14,623.09624
"494","~gpp_avg2 + season2 + sex + year2","~year2 + sex","~rain_sum_lag2 + season2 + sex + year2","Phi(~gpp_avg2 + season2 + sex + year2)p(~year2 + sex)f(~rain_sum_lag2 + season2 + sex + year2)",40,17476.2054357035,60.3847852180443,1.79189717196074e-14,621.04775
"10544","~temp_cv2 + season2 + sex + year2","~year2","~gpp_avg2 + season2 + sex + year2","Phi(~temp_cv2 + season2 + sex + year2)p(~year2)f(~gpp_avg2 + season2 + sex + year2)",39,17476.209738657,60.3890881715524,1.78804609109055e-14,623.10136
"7228","~rain_sum_lag2 + season2 + sex + year2","~year2","~rain_sum_lag2 + season2 + sex + year2","Phi(~rain_sum_lag2 + season2 + sex + year2)p(~year2)f(~rain_sum_lag2 + season2 + sex + year2)",39,17476.220738657,60.400088171551,1.778238832275e-14,623.1122
"2422","~oni_avg2 + season2 + year2","~year2 + sex","~rain_sum_lag2 * season2 + sex + year2","Phi(~oni_avg2 + season2 + year2)p(~year2 + sex)f(~rain_sum_lag2 * season2 + sex + year2)",40,17476.2734357035,60.4527852180436,1.73199674565839e-14,621.11628
"8081","~rain_sum_lag2 * season2 + sex + year2","~year2","~year2 + season2 + sex","Phi(~rain_sum_lag2 * season2 + sex + year2)p(~year2)f(~year2 + season2 + sex)",39,17476.273738657,60.4530881715546,1.73173440828034e-14,623.16447
"712","~gpp_avg2 + season2 + year2","~year2 + sex","~rain_sum_lag2 * season2 + sex + year2","Phi(~gpp_avg2 + season2 + year2)p(~year2 + sex)f(~rain_sum_lag2 * season2 + sex + year2)",40,17476.2764357035,60.4557852180442,1.72940069806183e-14,621.11906
"4143","~rain_cv_lag2 + season2 + year2","~year2 + sex","~rain_sum_lag2 + season2 + year2","Phi(~rain_cv_lag2 + season2 + year2)p(~year2 + sex)f(~rain_sum_lag2 + season2 + year2)",38,17476.3032806169,60.4826301314388,1.70634298384175e-14,625.2419
"8169","~rain_sum_lag2 * season2 + sex + year2","~year2 * season2 + sex","~rain_sum_lag2 + season2 + sex + year2","Phi(~rain_sum_lag2 * season2 + sex + year2)p(~year2 * season2 + sex)f(~rain_sum_lag2 + season2 + sex + year2)",52,17476.3748536289,60.5542031434743,1.64635864686211e-14,596.53568
"10705","~temp_cv2 + season2 + year2","~time + sex","~gpp_avg2 * season2 + sex + year2","Phi(~temp_cv2 + season2 + year2)p(~time + sex)f(~gpp_avg2 * season2 + sex + year2)",51,17476.3882003643,60.5675498788623,1.63540846817747e-14,598.61341
"10846","~temp_cv2 + season2 + year2","~year2 * season2 + sex","~gpp_avg2 * season2 + sex + year2","Phi(~temp_cv2 + season2 + year2)p(~year2 * season2 + sex)f(~gpp_avg2 * season2 + sex + year2)",51,17476.3882003643,60.5675498788623,1.63540846817747e-14,598.61333
"6539","~rain_cv2 * season2 + sex + year2","~year2 + sex","~year2 + season2 + sex","Phi(~rain_cv2 * season2 + sex + year2)p(~year2 + sex)f(~year2 + season2 + sex)",40,17476.4384357035,60.6177852180444,1.59484241373231e-14,621.281
"9991","~rain_sum2 * season2 + year2","~year2","~gpp_avg2 * season2 + sex + year2","Phi(~rain_sum2 * season2 + year2)p(~year2)f(~gpp_avg2 * season2 + sex + year2)",40,17476.4414357035,60.6207852180451,1.59245194341218e-14,621.28389
"457","~gpp_avg2 + season2 + sex + year2","~year2","~temp_cv2 + season2 + sex + year2","Phi(~gpp_avg2 + season2 + sex + year2)p(~year2)f(~temp_cv2 + season2 + sex + year2)",39,17476.457738657,60.637088171552,1.57952387143892e-14,623.34848
"2215","~oni_avg2 + season2 + sex + year2","~year2 + sex","~temp_cv2 + season2 + year2","Phi(~oni_avg2 + season2 + sex + year2)p(~year2 + sex)f(~temp_cv2 + season2 + year2)",39,17476.462738657,60.642088171553,1.57557999366084e-14,623.35395
"12079","~year2 + season2 * sex","~year2 + sex","~temp_cv2 + season2 + year2","Phi(~year2 + season2 * sex)p(~year2 + sex)f(~temp_cv2 + season2 + year2)",39,17476.464738657,60.6440881715534,1.57400520119433e-14,623.3559
"5640","~rain_cv2 + season2 + sex + year2","~year2 + sex","~temp_cv2 + season2 + year2","Phi(~rain_cv2 + season2 + sex + year2)p(~year2 + sex)f(~temp_cv2 + season2 + year2)",39,17476.468738657,60.6480881715543,1.57086033670408e-14,623.35949
"3314","~oni_avg2 * season2 + year2","~year2","~oni_avg2 + season2 + year2","Phi(~oni_avg2 * season2 + year2)p(~year2)f(~oni_avg2 + season2 + year2)",38,17476.5082806169,60.6876301314405,1.54010789319843e-14,625.44669
"5852","~rain_cv2 + season2 + year2","~year2 * season2 + sex","~gpp_avg2 * season2 + sex + year2","Phi(~rain_cv2 + season2 + year2)p(~year2 * season2 + sex)f(~gpp_avg2 * season2 + sex + year2)",51,17476.5092003643,60.6885498788652,1.53939980089322e-14,598.73399
"432","~gpp_avg2 + season2 + sex + year2","~year2","~rain_cv_lag2 * season2 + sex + year2","Phi(~gpp_avg2 + season2 + sex + year2)p(~year2)f(~rain_cv_lag2 * season2 + sex + year2)",40,17476.5354357035,60.714785218046,1.51933833047712e-14,621.37803
"4846","~rain_cv_lag2 * season2 + sex + year2","~year2","~temp_cv2 + season2 + sex + year2","Phi(~rain_cv_lag2 * season2 + sex + year2)p(~year2)f(~temp_cv2 + season2 + sex + year2)",40,17476.5764357035,60.7557852180435,1.48850897525742e-14,621.41852
"9137","~rain_sum2 + season2 + year2","~year2 + sex","~rain_sum2 + season2 + sex + year2","Phi(~rain_sum2 + season2 + year2)p(~year2 + sex)f(~rain_sum2 + season2 + sex + year2)",39,17476.646738657,60.8260881715541,1.43709462573748e-14,623.53784
"7265","~rain_sum_lag2 + season2 + sex + year2","~year2 + sex","~oni_avg2 * season2 + year2","Phi(~rain_sum_lag2 + season2 + sex + year2)p(~year2 + sex)f(~oni_avg2 * season2 + year2)",40,17476.6504357035,60.829785218044,1.43444057670807e-14,621.49309
"1061","~gpp_avg2 * season2","~year2 + sex","~oni_avg2 * season2 + sex + year2","Phi(~gpp_avg2 * season2)p(~year2 + sex)f(~oni_avg2 * season2 + sex + year2)",31,17476.6506722993,60.8300218139011,1.43427089539587e-14,639.88737
"4104","~rain_cv_lag2 + season2 + year2","~year2","~rain_cv2 * season2 + sex + year2","Phi(~rain_cv_lag2 + season2 + year2)p(~year2)f(~rain_cv2 * season2 + sex + year2)",39,17476.685738657,60.8650881715512,1.40934274079815e-14,623.57696
"1600","~gpp_avg2 * season2 + year2","~year2","~temp_cv2 * season2 + year2","Phi(~gpp_avg2 * season2 + year2)p(~year2)f(~temp_cv2 * season2 + year2)",39,17476.689738657,60.869088171552,1.40652687212328e-14,623.58089
"1547","~gpp_avg2 * season2 + year2","~time + sex","~temp_cv2 + season2 + sex + year2","Phi(~gpp_avg2 * season2 + year2)p(~time + sex)f(~temp_cv2 + season2 + sex + year2)",51,17476.7032003643,60.8825498788647,1.39709153514135e-14,598.9284
"3370","~oni_avg2 * season2 + year2","~year2 + sex","~oni_avg2 * season2 + sex + year2","Phi(~oni_avg2 * season2 + year2)p(~year2 + sex)f(~oni_avg2 * season2 + sex + year2)",41,17476.7513728814,60.9307223959186,1.36384285283276e-14,619.54369
"5844","~rain_cv2 + season2 + year2","~year2 + sex","~year2 + season2 + sex","Phi(~rain_cv2 + season2 + year2)p(~year2 + sex)f(~year2 + season2 + sex)",38,17476.7982806169,60.9776301314378,1.3322276614143e-14,625.73728
"5648","~rain_cv2 + season2 + sex + year2","~year2 * season2 + sex","~gpp_avg2 + season2 + sex","Phi(~rain_cv2 + season2 + sex + year2)p(~year2 * season2 + sex)f(~gpp_avg2 + season2 + sex)",41,17476.7993728814,60.9787223959211,1.33150028757441e-14,619.59176
"2183","~oni_avg2 + season2 + sex + year2","~year2 + sex","~oni_avg2 * season2 + year2","Phi(~oni_avg2 + season2 + sex + year2)p(~year2 + sex)f(~oni_avg2 * season2 + year2)",40,17476.8634357035,61.0427852180437,1.28952628653073e-14,621.70567
"9809","~rain_sum2 * season2 + sex + year2","~year2","~oni_avg2 * season2 + sex + year2","Phi(~rain_sum2 * season2 + sex + year2)p(~year2)f(~oni_avg2 * season2 + sex + year2)",41,17476.8653728814,61.04472239592,1.28827787033284e-14,619.65799
"7251","~rain_sum_lag2 + season2 + sex + year2","~year2","~year2 * season2 + sex","Phi(~rain_sum_lag2 + season2 + sex + year2)p(~year2)f(~year2 * season2 + sex)",47,17476.8731018799,61.0524513944947,1.28330892884042e-14,607.33979
"477","~gpp_avg2 + season2 + sex + year2","~year2 + sex","~oni_avg2 * season2 + year2","Phi(~gpp_avg2 + season2 + sex + year2)p(~year2 + sex)f(~oni_avg2 * season2 + year2)",40,17476.8804357035,61.0597852180435,1.27861176552404e-14,621.72298
"10789","~temp_cv2 + season2 + year2","~year2","~temp_cv2 * season2 + sex + year2","Phi(~temp_cv2 + season2 + year2)p(~year2)f(~temp_cv2 * season2 + sex + year2)",39,17476.904738657,61.0840881715521,1.26316876204999e-14,623.79556
"5087","~rain_cv_lag2 * season2 + year2","~year2 + sex","~rain_sum_lag2 * season2 + sex + year2","Phi(~rain_cv_lag2 * season2 + year2)p(~year2 + sex)f(~rain_sum_lag2 * season2 + sex + year2)",41,17476.9123728814,61.0917223959186,1.25835629588377e-14,619.70509
"5924","~rain_cv2 + year2","~time + sex","~oni_avg2 + season2 + year2","Phi(~rain_cv2 + year2)p(~time + sex)f(~oni_avg2 + season2 + year2)",48,17476.9147515924,61.0941011069226,1.25686055256139e-14,605.3228
"6077","~rain_cv2 + year2","~year2 * season2 + sex","~oni_avg2 + season2 + year2","Phi(~rain_cv2 + year2)p(~year2 * season2 + sex)f(~oni_avg2 + season2 + year2)",48,17476.9147515924,61.0941011069226,1.25686055256139e-14,605.3228
"7441","~rain_sum_lag2 + season2 + year2","~year2","~temp_cv2 * season2 + sex + year2","Phi(~rain_sum_lag2 + season2 + year2)p(~year2)f(~temp_cv2 * season2 + sex + year2)",39,17476.942738657,61.1220881715526,1.23939512035295e-14,623.83414
"5583","~rain_cv2 + season2 + sex + year2","~year2","~rain_sum_lag2 * season2 + sex + year2","Phi(~rain_cv2 + season2 + sex + year2)p(~year2)f(~rain_sum_lag2 * season2 + sex + year2)",40,17476.9634357035,61.1427852180459,1.22663534741383e-14,621.80549
"652","~gpp_avg2 + season2 + year2","~year2","~rain_cv2 * season2 + sex + year2","Phi(~gpp_avg2 + season2 + year2)p(~year2)f(~rain_cv2 * season2 + sex + year2)",39,17476.970738657,61.150088171551,1.22216448455238e-14,623.86218
"8115","~rain_sum_lag2 * season2 + sex + year2","~year2 + sex","~rain_sum_lag2 * season2 + year2","Phi(~rain_sum_lag2 * season2 + sex + year2)p(~year2 + sex)f(~rain_sum_lag2 * season2 + year2)",41,17476.9953728814,61.174722395921,1.20720327607743e-14,619.78792
"10826","~temp_cv2 + season2 + year2","~year2 + sex","~rain_sum_lag2 * season2 + year2","Phi(~temp_cv2 + season2 + year2)p(~year2 + sex)f(~rain_sum_lag2 * season2 + year2)",39,17476.998738657,61.1780881715531,1.20517339690115e-14,623.89043
"8879","~rain_sum2 + season2 + sex + year2","~year2","~rain_sum_lag2 + season2 + year2","Phi(~rain_sum2 + season2 + sex + year2)p(~year2)f(~rain_sum_lag2 + season2 + year2)",38,17477.0312806169,61.2106301314379,1.18572271468348e-14,625.96979
"8090","~rain_sum_lag2 * season2 + sex + year2","~year2 + sex","~oni_avg2 + season2 + year2","Phi(~rain_sum_lag2 * season2 + sex + year2)p(~year2 + sex)f(~oni_avg2 + season2 + year2)",40,17477.0354357035,61.214785218046,1.18326188152598e-14,621.87798
"7218","~rain_sum_lag2 + season2 + sex + year2","~year2","~rain_cv_lag2 * season2 + sex + year2","Phi(~rain_sum_lag2 + season2 + sex + year2)p(~year2)f(~rain_cv_lag2 * season2 + sex + year2)",40,17477.0384357035,61.217785218043,1.18148831920976e-14,621.88054
"3349","~oni_avg2 * season2 + year2","~year2","~rain_sum2 * season2 + year2","Phi(~oni_avg2 * season2 + year2)p(~year2)f(~rain_sum2 * season2 + year2)",39,17477.041738657,61.2210881715546,1.1795387290079e-14,623.93324
"1327","~gpp_avg2 * season2 + sex + year2","~time + sex","~oni_avg2 * season2 + sex + year2","Phi(~gpp_avg2 * season2 + sex + year2)p(~time + sex)f(~oni_avg2 * season2 + sex + year2)",53,17477.0867606318,61.2661101464,1.1532827799299e-14,595.18315
"5933","~rain_cv2 + year2","~time + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_cv2 + year2)p(~time + sex)f(~rain_cv_lag2 + season2 + sex + year2)",49,17477.0966504854,61.2760000000017,1.14759395799858e-14,603.44514
"6086","~rain_cv2 + year2","~year2 * season2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_cv2 + year2)p(~year2 * season2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",49,17477.0966504854,61.2760000000017,1.14759395799858e-14,603.44514
"5552","~rain_cv2 + season2 + sex + year2","~year2","~gpp_avg2 * season2 + year2","Phi(~rain_cv2 + season2 + sex + year2)p(~year2)f(~gpp_avg2 * season2 + year2)",39,17477.099738657,61.2790881715518,1.14582334183585e-14,623.99142
"6092","~rain_cv2 + year2","~year2 * season2 + sex","~rain_cv_lag2 * season2 + year2","Phi(~rain_cv2 + year2)p(~year2 * season2 + sex)f(~rain_cv_lag2 * season2 + year2)",49,17477.1086504854,61.2880000000005,1.14072900969102e-14,603.45711
"416","~gpp_avg2 + season2 + sex + year2","~year2","~gpp_avg2 + season2 + sex + year2","Phi(~gpp_avg2 + season2 + sex + year2)p(~year2)f(~gpp_avg2 + season2 + sex + year2)",39,17477.112738657,61.2920881715545,1.13839964327033e-14,624.00406
"8891","~rain_sum2 + season2 + sex + year2","~year2","~temp_cv2 + season2 + year2","Phi(~rain_sum2 + season2 + sex + year2)p(~year2)f(~temp_cv2 + season2 + year2)",38,17477.1142806169,61.2936301314403,1.13752229822954e-14,626.05274
"5548","~rain_cv2 + season2 + sex + year2","~year2","~gpp_avg2 + season2 + sex + year2","Phi(~rain_cv2 + season2 + sex + year2)p(~year2)f(~gpp_avg2 + season2 + sex + year2)",39,17477.118738657,61.2980881715521,1.13498956202133e-14,624.01038
"7497","~rain_sum_lag2 + season2 + year2","~year2 * season2 + sex","~gpp_avg2 + season2 + sex + year2","Phi(~rain_sum_lag2 + season2 + year2)p(~year2 * season2 + sex)f(~gpp_avg2 + season2 + sex + year2)",50,17477.1417996965,61.321149211075,1.12197770335751e-14,601.42895
"10798","~temp_cv2 + season2 + year2","~year2 + sex","~gpp_avg2 * season2 + sex + year2","Phi(~temp_cv2 + season2 + year2)p(~year2 + sex)f(~gpp_avg2 * season2 + sex + year2)",40,17477.1464357035,61.3257852180432,1.11937996707608e-14,621.98891
"3292","~oni_avg2 * season2 + year2","~time + sex","~rain_sum2 + season2 + sex + year2","Phi(~oni_avg2 * season2 + year2)p(~time + sex)f(~rain_sum2 + season2 + sex + year2)",51,17477.1932003643,61.3725498788626,1.09350988489555e-14,599.41777
"5890","~rain_cv2 + season2 + year2","~year2 * season2 + sex","~rain_sum_lag2 * season2 + year2","Phi(~rain_cv2 + season2 + year2)p(~year2 * season2 + sex)f(~rain_sum_lag2 * season2 + year2)",50,17477.1967996965,61.3761492110752,1.09154370198583e-14,601.48433
"1582","~gpp_avg2 * season2 + year2","~year2","~rain_sum_lag2 + season2 + sex + year2","Phi(~gpp_avg2 * season2 + year2)p(~year2)f(~rain_sum_lag2 + season2 + sex + year2)",39,17477.217738657,61.3970881715541,1.08017542060567e-14,624.10867
"3162","~oni_avg2 * season2 + sex + year2","~year2 + sex","~rain_cv_lag2 + season2 + sex","Phi(~oni_avg2 * season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + sex)",31,17477.2276722993,61.4070218139022,1.07482368401615e-14,640.4643
"8298","~rain_sum_lag2 * season2 + year2","~year2 + sex","~rain_cv2 + season2 + year2","Phi(~rain_sum_lag2 * season2 + year2)p(~year2 + sex)f(~rain_cv2 + season2 + year2)",39,17477.232738657,61.4120881715535,1.07210440907751e-14,624.12369
"10060","~rain_sum2 * season2 + year2","~year2 + sex","~rain_cv2 + season2 + year2","Phi(~rain_sum2 * season2 + year2)p(~year2 + sex)f(~rain_cv2 + season2 + year2)",39,17477.232738657,61.4120881715535,1.07210440907751e-14,624.12384
"9087","~rain_sum2 + season2 + year2","~year2","~rain_sum2 + season2 + sex + year2","Phi(~rain_sum2 + season2 + year2)p(~year2)f(~rain_sum2 + season2 + sex + year2)",38,17477.2482806169,61.4276301314385,1.06380539471881e-14,626.18708
"2285","~oni_avg2 + season2 + sex + year2","~year2 * season2 + sex","~temp_cv2 * season2 + sex","Phi(~oni_avg2 + season2 + sex + year2)p(~year2 * season2 + sex)f(~temp_cv2 * season2 + sex)",42,17477.278551317,61.4579008315523,1.04782556290378e-14,618.01949
"4819","~rain_cv_lag2 * season2 + sex + year2","~year2","~oni_avg2 * season2 + year2","Phi(~rain_cv_lag2 * season2 + sex + year2)p(~year2)f(~oni_avg2 * season2 + year2)",40,17477.2924357035,61.4717852180438,1.04057654650783e-14,622.13505
"7234","~rain_sum_lag2 + season2 + sex + year2","~year2","~rain_sum_lag2 * season2 + year2","Phi(~rain_sum_lag2 + season2 + sex + year2)p(~year2)f(~rain_sum_lag2 * season2 + year2)",39,17477.315738657,61.4950881715522,1.02852265226583e-14,624.20695
"9074","~rain_sum2 + season2 + year2","~year2","~rain_cv2 + season2 + year2","Phi(~rain_sum2 + season2 + year2)p(~year2)f(~rain_cv2 + season2 + year2)",37,17477.3380604595,61.517409974058,1.01710723418177e-14,628.3227
"1594","~gpp_avg2 * season2 + year2","~year2","~temp_cv2 + season2 + sex + year2","Phi(~gpp_avg2 * season2 + year2)p(~year2)f(~temp_cv2 + season2 + sex + year2)",39,17477.351738657,61.5310881715523,1.01017486995327e-14,624.24324
"1565","~gpp_avg2 * season2 + year2","~year2","~oni_avg2 * season2 + sex + year2","Phi(~gpp_avg2 * season2 + year2)p(~year2)f(~oni_avg2 * season2 + sex + year2)",40,17477.3524357035,61.5317852180451,1.0098228618732e-14,622.19445
"3946","~rain_cv_lag2 + season2 + sex + year2","~year2","~rain_sum_lag2 * season2 + year2","Phi(~rain_cv_lag2 + season2 + sex + year2)p(~year2)f(~rain_sum_lag2 * season2 + year2)",39,17477.388738657,61.5680881715525,9.91658439937653e-15,624.28024
"1063","~gpp_avg2 * season2","~year2 + sex","~rain_cv_lag2 + season2 + year2","Phi(~gpp_avg2 * season2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + year2)",29,17477.3927285887,61.5720781032251,9.89682087262229e-15,644.70317
"11424","~temp_cv2 * season2 + sex + year2","~year2","~gpp_avg2 + season2 + sex + year2","Phi(~temp_cv2 * season2 + sex + year2)p(~year2)f(~gpp_avg2 + season2 + sex + year2)",40,17477.4574357035,61.6367852180447,9.58174785989528e-15,622.30005
"12042","~year2 + season2 * sex","~year2 + sex","~gpp_avg2 + season2 + year2","Phi(~year2 + season2 * sex)p(~year2 + sex)f(~gpp_avg2 + season2 + year2)",39,17477.488738657,61.6680881715511,9.43294687123856e-15,624.37989
"9101","~rain_sum2 + season2 + year2","~year2 + sex","~gpp_avg2 + season2 + sex + year2","Phi(~rain_sum2 + season2 + year2)p(~year2 + sex)f(~gpp_avg2 + season2 + sex + year2)",39,17477.497738657,61.6770881715529,9.39059397579459e-15,624.38936
"467","~gpp_avg2 + season2 + sex + year2","~year2 + sex","~gpp_avg2 + season2 + year2","Phi(~gpp_avg2 + season2 + sex + year2)p(~year2 + sex)f(~gpp_avg2 + season2 + year2)",39,17477.499738657,61.6790881715533,9.38120807554916e-15,624.39085
"2171","~oni_avg2 + season2 + sex + year2","~year2 + sex","~gpp_avg2 + season2 + year2","Phi(~oni_avg2 + season2 + sex + year2)p(~year2 + sex)f(~gpp_avg2 + season2 + year2)",39,17477.503738657,61.6830881715541,9.36246440930838e-15,624.39481
"6449","~rain_cv2 * season2 + sex + year2","~year2","~oni_avg2 + season2 + year2","Phi(~rain_cv2 * season2 + sex + year2)p(~year2)f(~oni_avg2 + season2 + year2)",39,17477.503738657,61.6830881715541,9.36246440930838e-15,624.39491
