"","orderkey","seasonkey","seasonid","season","window","year","date","julian_date","trap_type","ear_tag_id","sex","radio_collar","weight","w_collar","status","age","vulva","breeding_status","date_death","notes"
"2625",2625,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1236","M",NA,72.7,NA,NA,NA,NA,NA,NA,NA
"2626",2626,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1239","M",NA,55,NA,NA,NA,NA,NA,NA,NA
"2627",2627,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1240","M",NA,85.7,NA,NA,NA,NA,NA,NA,NA
"2628",2628,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1242","M",NA,109.7,NA,NA,NA,NA,NA,NA,NA
"2629",2629,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1245","F",NA,62.2,NA,NA,NA,NA,NA,NA,NA
"2630",2630,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1246","M",NA,90.8,NA,NA,NA,NA,NA,NA,NA
"2631",2631,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1249","M",NA,118.7,NA,NA,NA,NA,NA,NA,NA
"2632",2632,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1250","F",NA,99.8,NA,NA,NA,NA,NA,NA,NA
"2633",2633,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"oSh","1252","F",NA,62.5,NA,NA,NA,NA,NA,NA,NA
"2634",2634,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1254","M",NA,68.8,NA,NA,NA,NA,NA,NA,NA
"2635",2635,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"oSh","1262","M",NA,183.8,NA,NA,NA,NA,NA,NA,"seriado"
"2636",2636,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"oSh","1264","F",NA,53.5,NA,NA,NA,NA,NA,NA,NA
"2637",2637,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1265","F",NA,61.2,NA,NA,NA,NA,NA,NA,NA
"2638",2638,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1266","F",NA,52.8,NA,NA,NA,NA,NA,NA,NA
"2639",2639,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1270","M",NA,71.3,NA,"new",NA,NA,NA,NA,"pup"
"2640",2640,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1271","M",NA,54.9,NA,"new",NA,NA,NA,NA,"pup"
"2641",2641,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1272","M",NA,70.2,NA,"new",NA,NA,NA,NA,"pup"
"2642",2642,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1273","F",NA,78.3,NA,"new",NA,NA,NA,NA,"pup"
"2643",2643,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"oSh","1274","M",NA,66.8,NA,"new",NA,NA,NA,NA,"pup"
"2644",2644,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"oSh","1275","M",NA,90.8,NA,"new",NA,NA,NA,NA,"pup"
"2645",2645,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","1276","F",NA,90.2,NA,"new",NA,NA,NA,NA,"pup"
"2646",2646,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"oSh","25","F",NA,231.4,NA,NA,NA,2,4,NA,"R2, secreción vaginal"
"2647",2647,2,"spring_oct_2009","spring","oct",2009,"2009-10-27",300,"T","324","F",NA,184.5,NA,NA,NA,1,4,NA,NA
"2648",2648,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","861","F",NA,196.1,NA,NA,NA,1,3,NA,"preñada?"
"2649",2649,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","870","F",NA,128.2,NA,NA,NA,0,3,NA,NA
"2650",2650,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","874","M",NA,194.2,NA,NA,NA,NA,NA,NA,"seriado"
"2651",2651,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","970","F",NA,222.6,NA,NA,NA,1,2,NA,NA
"2652",2652,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","972","F",NA,174.6,NA,NA,NA,0,2,NA,NA
"2653",2653,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","984","F",NA,219.7,NA,NA,NA,0,2,NA,NA
"2654",2654,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","986","F",NA,252.2,NA,NA,NA,1,4,NA,NA
"2655",2655,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1013","F",NA,148.4,NA,NA,NA,1,2,NA,NA
"2656",2656,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1015","F",NA,209.8,NA,NA,NA,0,3,NA,NA
"2657",2657,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1027","F",NA,212.7,NA,NA,NA,1,2,NA,NA
"2658",2658,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1029","M",NA,207.8,NA,NA,NA,NA,NA,NA,NA
"2659",2659,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1033","F",NA,211.4,NA,NA,NA,2,2,NA,NA
"2660",2660,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1034","M",NA,180.4,NA,NA,NA,NA,NA,NA,"seriado"
"2661",2661,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1041","F",NA,215.8,NA,NA,NA,2,3,NA,"preñada?"
"2662",2662,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1062","F",NA,190,NA,NA,NA,0,2,NA,"preñada?"
"2663",2663,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1074","M",NA,202.9,NA,NA,NA,NA,NA,NA,NA
"2664",2664,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1077","F",NA,210.7,NA,NA,NA,0,3,NA,NA
"2665",2665,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1089","M",NA,169.9,NA,NA,NA,NA,NA,NA,NA
"2666",2666,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1101","F",NA,193.6,NA,NA,NA,2,3,NA,NA
"2667",2667,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1108","F",NA,189.3,NA,NA,NA,0,2,NA,NA
"2668",2668,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1122","M",NA,203.3,NA,NA,NA,NA,NA,NA,NA
"2669",2669,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1127","M",NA,139,NA,NA,NA,NA,NA,NA,NA
"2670",2670,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1129","M",NA,110,NA,NA,NA,NA,NA,NA,NA
"2671",2671,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1130","M",NA,128.4,NA,NA,NA,NA,NA,NA,NA
"2672",2672,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1131","M",NA,118.4,NA,NA,NA,NA,NA,NA,NA
"2673",2673,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1132","M",NA,133.6,NA,NA,NA,NA,NA,NA,NA
"2674",2674,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1133","M",NA,122.9,NA,NA,NA,NA,NA,NA,NA
"2675",2675,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1135","F",NA,116.4,NA,NA,NA,NA,NA,NA,NA
"2676",2676,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1136","F",NA,122.1,NA,NA,NA,NA,NA,NA,NA
"2677",2677,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1137","M",NA,130.8,NA,NA,NA,NA,NA,NA,NA
"2678",2678,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1141","M",NA,121.4,NA,NA,NA,NA,NA,NA,NA
"2679",2679,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1142","F",NA,124.5,NA,NA,NA,NA,NA,NA,NA
"2680",2680,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1144","F",NA,181.5,NA,NA,NA,0,2,NA,NA
"2681",2681,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1145","M",NA,129,NA,NA,NA,NA,NA,NA,NA
"2682",2682,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1148","M",NA,91.3,NA,NA,NA,NA,NA,NA,NA
"2683",2683,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1151","F",NA,87.4,NA,NA,NA,NA,NA,NA,NA
"2684",2684,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1155","M",NA,125.1,NA,NA,NA,NA,NA,NA,NA
"2685",2685,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1156","F",NA,66.1,NA,NA,NA,NA,NA,NA,NA
"2686",2686,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1161","F",NA,108.7,NA,NA,NA,NA,NA,NA,NA
"2687",2687,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1165","F",NA,120.2,NA,NA,NA,NA,NA,NA,NA
"2688",2688,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1166","M",NA,126.8,NA,NA,NA,NA,NA,NA,NA
"2689",2689,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1167","M",NA,128.3,NA,NA,NA,NA,NA,NA,NA
"2690",2690,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1168","F",NA,118.2,NA,NA,NA,NA,NA,NA,NA
"2691",2691,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1172","F",NA,90.1,NA,NA,NA,NA,NA,NA,NA
"2692",2692,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1174","F",NA,109.6,NA,NA,NA,NA,NA,NA,NA
"2693",2693,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1176","F",NA,112,NA,NA,NA,NA,NA,NA,NA
"2694",2694,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1177","M",NA,82.2,NA,NA,NA,NA,NA,NA,NA
"2695",2695,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1180","M",NA,71.9,NA,NA,NA,NA,NA,NA,NA
"2696",2696,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1182","M",NA,99.5,NA,NA,NA,NA,NA,NA,NA
"2697",2697,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1183","M",NA,73.7,NA,NA,NA,NA,NA,NA,NA
"2698",2698,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1184","M",NA,98.8,NA,NA,NA,NA,NA,NA,NA
"2699",2699,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1185","M",NA,85.1,NA,NA,NA,NA,NA,NA,NA
"2700",2700,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1186","M",NA,79,NA,NA,NA,NA,NA,NA,NA
"2701",2701,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1187","M",NA,95.4,NA,NA,NA,NA,NA,NA,NA
"2702",2702,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1188","F",NA,89.7,NA,NA,NA,NA,NA,NA,NA
"2703",2703,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1194","F",NA,148.7,NA,NA,NA,0,2,NA,NA
"2704",2704,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1196","M",NA,108.7,NA,NA,NA,NA,NA,NA,NA
"2705",2705,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1198","M",NA,74.3,NA,NA,NA,NA,NA,NA,NA
"2706",2706,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1202","M",NA,79.4,NA,NA,NA,NA,NA,NA,NA
"2707",2707,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1203","F",NA,70.2,NA,NA,NA,NA,NA,NA,NA
"2708",2708,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1204","F",NA,99.9,NA,NA,NA,NA,NA,NA,NA
"2709",2709,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1208","F",NA,93.2,NA,NA,NA,NA,NA,NA,NA
"2710",2710,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1209","F",NA,83.7,NA,NA,NA,NA,NA,NA,NA
"2711",2711,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1213","M",NA,74.3,NA,NA,NA,NA,NA,NA,NA
"2712",2712,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1215","F",NA,114,NA,NA,NA,NA,NA,NA,NA
"2713",2713,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1216","F",NA,100.8,NA,NA,NA,NA,NA,NA,NA
"2714",2714,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1218","F",NA,74.3,NA,NA,NA,NA,NA,NA,NA
"2715",2715,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1220","M",NA,71.4,NA,NA,NA,NA,NA,NA,NA
"2716",2716,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1221","F",NA,71.2,NA,NA,NA,NA,NA,NA,NA
"2717",2717,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1224","M",NA,59.5,NA,NA,NA,NA,NA,NA,NA
"2718",2718,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1226","F",NA,73.2,NA,NA,NA,NA,NA,NA,NA
"2719",2719,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1227","F",NA,77.2,NA,NA,NA,NA,NA,NA,NA
"2720",2720,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1228","M",NA,85.5,NA,NA,NA,NA,NA,NA,NA
"2721",2721,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1229","F",NA,79.1,NA,NA,NA,NA,NA,"2010-07-08",NA
"2722",2722,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1234","F",NA,73.1,NA,NA,NA,NA,NA,NA,NA
"2723",2723,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1235","M",NA,74.3,NA,NA,NA,NA,NA,NA,NA
"2724",2724,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1238","M",NA,126.7,NA,NA,NA,NA,NA,NA,NA
"2725",2725,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1239","M",NA,59.5,NA,NA,NA,NA,NA,NA,NA
"2726",2726,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1241","F",NA,96.5,NA,NA,NA,NA,NA,NA,NA
"2727",2727,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1242","M",NA,112.9,NA,NA,NA,NA,NA,NA,NA
"2728",2728,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1245","F",NA,63.2,NA,NA,NA,NA,NA,NA,NA
"2729",2729,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1246","M",NA,92.3,NA,NA,NA,NA,NA,NA,NA
"2730",2730,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1251","M",NA,117.3,NA,NA,NA,NA,NA,NA,NA
"2731",2731,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1253","M",NA,76.3,NA,NA,NA,NA,NA,NA,NA
"2732",2732,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1255","F",NA,82.4,NA,NA,NA,NA,NA,NA,NA
"2733",2733,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1257","M",NA,96.4,NA,NA,NA,NA,NA,NA,NA
"2734",2734,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1265","F",NA,62.4,NA,NA,NA,NA,NA,NA,NA
"2735",2735,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1267","F",NA,102.7,NA,NA,NA,NA,NA,NA,NA
"2736",2736,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","1274","M",NA,70.9,NA,NA,NA,NA,NA,NA,NA
"2737",2737,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1277","F",NA,56.6,NA,"new",NA,NA,NA,NA,"pup"
"2738",2738,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1278","F",NA,80.9,NA,"new",NA,NA,NA,NA,"pup"
"2739",2739,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","1279","M",NA,53.7,NA,"new",NA,NA,NA,NA,"pup"
"2740",2740,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"oSh","25","F",NA,231.3,NA,NA,NA,2,3,NA,"preñada?"
"2741",2741,2,"spring_oct_2009","spring","oct",2009,"2009-10-28",301,"T","324","F",NA,175.1,NA,NA,NA,0,2,NA,NA
"2742",2742,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"oSh","861","F",NA,200.9,NA,NA,NA,2,3,NA,NA
"2743",2743,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","870","F",NA,123.9,NA,NA,NA,1,2,NA,NA
"2744",2744,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","874","M",NA,194,NA,NA,NA,NA,NA,NA,NA
"2745",2745,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","970","F",NA,226.5,NA,NA,NA,1,2,NA,NA
"2746",2746,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","972","F",NA,175.9,NA,NA,NA,0,2,NA,NA
"2747",2747,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"oSh","974","F",NA,264.9,NA,NA,NA,2,4,NA,NA
"2748",2748,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","986","F",NA,251.8,NA,NA,NA,2,4,NA,NA
"2749",2749,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","989","F",NA,203.8,NA,NA,NA,0,3,NA,"preñada?"
"2750",2750,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1011","F",NA,167.1,NA,NA,NA,0,2,NA,NA
"2751",2751,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1013","F",NA,153.8,NA,NA,NA,0,3,NA,NA
"2752",2752,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1021","F",NA,205.3,NA,NA,NA,2,3,NA,NA
"2753",2753,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1025","M",NA,195.1,NA,NA,NA,NA,NA,NA,NA
"2754",2754,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1033","F",NA,207.1,NA,NA,NA,2,2,NA,NA
"2755",2755,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1034","M",NA,178.1,NA,NA,NA,NA,NA,NA,NA
"2756",2756,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1041","F",NA,224.2,NA,NA,NA,2,4,NA,NA
"2757",2757,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1062","F",NA,192.8,NA,NA,NA,0,3,NA,NA
"2758",2758,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1066","F",NA,203.1,NA,NA,NA,0,2,NA,NA
"2759",2759,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1070","M",NA,197.3,NA,NA,NA,NA,NA,NA,NA
"2760",2760,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1071","F",NA,206.3,NA,NA,NA,2,4,NA,NA
"2761",2761,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1073","F",NA,261.8,NA,NA,NA,2,4,NA,"secreción vaginal"
"2762",2762,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1074","M",NA,201.3,NA,NA,NA,NA,NA,NA,NA
"2763",2763,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1089","M",NA,172.2,NA,NA,NA,NA,NA,NA,NA
"2764",2764,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"oSh","1108","F",NA,193,NA,NA,NA,0,4,NA,NA
"2765",2765,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1122","M",NA,200.1,NA,NA,NA,NA,NA,NA,NA
"2766",2766,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1129","M",NA,114.1,NA,NA,NA,NA,NA,NA,NA
"2767",2767,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1131","M",NA,119.1,NA,NA,NA,NA,NA,NA,NA
"2768",2768,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1132","M",NA,135.4,NA,NA,NA,NA,NA,NA,NA
"2769",2769,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1136","F",NA,125.9,NA,NA,NA,NA,NA,NA,NA
"2770",2770,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1141","M",NA,123.1,NA,NA,NA,NA,NA,NA,NA
"2771",2771,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1142","F",NA,129.5,NA,NA,NA,NA,NA,NA,NA
"2772",2772,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"oSh","1143","M",NA,128.4,NA,NA,NA,NA,NA,NA,NA
"2773",2773,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1145","M",NA,131.6,NA,NA,NA,NA,NA,NA,NA
"2774",2774,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1146","M",NA,124.6,NA,NA,NA,NA,NA,NA,NA
"2775",2775,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1149","M",NA,128.8,NA,NA,NA,NA,NA,NA,NA
"2776",2776,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"oSh","1156","F",NA,70.6,NA,NA,NA,NA,NA,NA,NA
"2777",2777,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1160","F",NA,96,NA,NA,NA,NA,NA,NA,NA
"2778",2778,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1161","F",NA,113.6,NA,NA,NA,NA,NA,NA,NA
"2779",2779,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1162","F",NA,114.3,NA,NA,NA,NA,NA,NA,NA
"2780",2780,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"oSh","1164","M",NA,132.8,NA,NA,NA,NA,NA,NA,NA
"2781",2781,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1165","F",NA,124.2,NA,NA,NA,NA,NA,NA,NA
"2782",2782,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1166","M",NA,133,NA,NA,NA,NA,NA,NA,NA
"2783",2783,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1167","M",NA,129.4,NA,NA,NA,NA,NA,NA,NA
"2784",2784,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1168","F",NA,119.1,NA,NA,NA,NA,NA,NA,NA
"2785",2785,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1170","M",NA,95.1,NA,NA,NA,NA,NA,NA,NA
"2786",2786,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"oSh","1171","F",NA,88.3,NA,NA,NA,NA,NA,NA,NA
"2787",2787,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1173","M",NA,79.6,NA,NA,NA,NA,NA,NA,NA
"2788",2788,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"oSh","1174","F",NA,109.8,NA,NA,NA,NA,NA,NA,NA
"2789",2789,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1175","F",NA,122,NA,NA,NA,NA,NA,NA,NA
"2790",2790,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1176","F",NA,115.6,NA,NA,NA,NA,NA,NA,NA
"2791",2791,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1179","F",NA,87.3,NA,NA,NA,NA,NA,NA,NA
"2792",2792,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1181","M",NA,83.1,NA,NA,NA,NA,NA,NA,NA
"2793",2793,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1182","M",NA,103.8,NA,NA,NA,NA,NA,NA,NA
"2794",2794,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1184","M",NA,103.2,NA,NA,NA,NA,NA,NA,NA
"2795",2795,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1185","M",NA,89.3,NA,NA,NA,NA,NA,NA,NA
"2796",2796,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"oSh","1186","M",NA,81.6,NA,NA,NA,NA,NA,NA,NA
"2797",2797,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"oSh","1187","M",NA,98.6,NA,NA,NA,NA,NA,NA,NA
"2798",2798,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1188","F",NA,92.8,NA,NA,NA,NA,NA,NA,NA
"2799",2799,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1194","F",NA,144,NA,NA,NA,0,2,NA,NA
"2800",2800,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1197","M",NA,77.1,NA,NA,NA,NA,NA,NA,NA
"2801",2801,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1199","F",NA,110.7,NA,NA,NA,NA,NA,NA,NA
"2802",2802,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"oSh","1202","M",NA,85.9,NA,NA,NA,NA,NA,NA,NA
"2803",2803,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1203","F",NA,72.2,NA,NA,NA,NA,NA,NA,NA
"2804",2804,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1205","F",NA,118.2,NA,NA,NA,NA,NA,NA,NA
"2805",2805,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"oSh","1206","M",NA,77.3,NA,NA,NA,NA,NA,NA,NA
"2806",2806,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1209","F",NA,87.3,NA,NA,NA,NA,NA,NA,NA
"2807",2807,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1210","M",NA,71.9,NA,NA,NA,NA,NA,NA,NA
"2808",2808,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"oSh","1212","F",NA,85.1,NA,NA,NA,NA,NA,NA,NA
"2809",2809,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1213","M",NA,79.3,NA,NA,NA,NA,NA,NA,NA
"2810",2810,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1214","M",NA,114.8,NA,NA,NA,NA,NA,NA,NA
"2811",2811,2,"spring_oct_2009","spring","oct",2009,"2009-10-29",302,"T","1216","F",NA,103.7,NA,NA,NA,NA,NA,NA,NA
